model_key,model,item_id,word,target,distractor,neutral_word,hook_name,triplet_selected_layer,control_type,perm,donor_perm_index,donor_item_id,donor_word,donor_target,m_clean,m_corrupt,m_matched,m_patched,target_logit_delta,distractor_logit_delta
qwen25_15b_base,qwen25_15b_base,27,confusing,clear,unclear,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,16,3,3,cold,hot,9.021692276000977,7.093455314636231,9.094441413879396,3.7711105346679688,-12.327295303344728,-9.004950523376465
qwen25_15b_base,qwen25_15b_base,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,16,20,21,dangerous,safe,9.040450096130373,5.542851448059082,8.755380630493164,1.8544793128967283,-11.381758689880373,-7.693386554718018
qwen25_15b_base,qwen25_15b_base,29,full,empty,complete,view,blocks.3.hook_resid_pre,3,item_mismatched_clean,16,11,12,strong,weak,8.001910209655762,6.133519172668457,8.148582458496094,5.211923122406006,-8.569873809814453,-7.648277759552002
qwen25_15b_base,qwen25_15b_base,31,light,dark,bright,object,blocks.3.hook_resid_pre,3,item_mismatched_clean,16,5,6,fast,slow,10.503399848937988,10.281180381774902,10.339159965515137,1.610344648361206,-16.11714744567871,-7.446311950683594
qwen25_15b_base,qwen25_15b_base,32,narrow,wide,thin,entry,blocks.3.hook_resid_pre,3,item_mismatched_clean,16,14,15,new,old,11.2926025390625,9.902610778808594,11.393965721130373,-1.177403450012207,-14.177303314208984,-3.097289085388184
qwen25_15b_base,qwen25_15b_base,35,shallow,deep,superficial,number,blocks.3.hook_resid_pre,3,item_mismatched_clean,16,29,32,narrow,wide,9.784741401672363,8.95218563079834,10.158273696899414,3.627446174621582,-10.359620094299316,-5.034880638122559
qwen25_15b_base,qwen25_15b_base,37,far,near,distant,cell,blocks.3.hook_resid_pre,3,item_mismatched_clean,16,16,17,dirty,clean,9.389680862426758,7.845461845397949,9.633103370666504,2.822452545166016,-12.388858795166016,-7.365849494934082
qwen25_15b_base,qwen25_15b_base,0,small,big,tiny,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,22,24,loud,quiet,10.089876174926758,6.494362831115723,10.30404567718506,-1.7219362258911133,-13.714527130126951,-5.498228549957275
qwen25_15b_base,qwen25_15b_base,1,large,small,big,unit,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,6,7,slow,fast,10.515905380249023,8.669569969177246,10.283549308776855,0.0814089775085449,-12.71442985534668,-4.1262688636779785
qwen25_15b_base,qwen25_15b_base,2,hot,cold,warm,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,8,9,dark,bright,7.092912673950195,4.594486236572266,6.884215354919434,-1.204031467437744,-13.433246612548828,-7.634729385375977
qwen25_15b_base,qwen25_15b_base,3,cold,hot,chilly,form,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,10,11,soft,hard,12.19146728515625,9.978981018066406,11.812416076660156,4.117325782775879,-11.704346656799316,-5.842691421508789
qwen25_15b_base,qwen25_15b_base,5,sad,happy,unhappy,shape,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,11,12,strong,weak,8.76699161529541,7.745124816894531,8.745519638061523,-0.3936548233032226,-16.999164581298828,-8.860383987426758
qwen25_15b_base,qwen25_15b_base,6,fast,slow,quick,step,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,29,32,narrow,wide,8.877756118774414,8.393024444580078,8.814040184020996,-2.2238879203796387,-15.791553497314451,-5.174641609191895
qwen25_15b_base,qwen25_15b_base,7,slow,fast,sluggish,label,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,12,13,weak,strong,13.73853874206543,11.971363067626951,13.717226028442385,5.845325946807861,-11.18217945098877,-5.056142330169678
qwen25_15b_base,qwen25_15b_base,8,bright,dark,shiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,13,14,old,new,11.335858345031738,10.95973014831543,11.183833122253418,-2.0707597732543945,-15.192926406860352,-2.162436962127685
qwen25_15b_base,qwen25_15b_base,9,dark,bright,dim,code,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,4,5,sad,happy,7.456315994262695,7.039393424987793,7.098257064819336,4.555610179901123,-9.010605812072754,-6.526822566986084
qwen25_15b_base,qwen25_15b_base,10,hard,soft,tough,field,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,2,2,hot,cold,9.448055267333984,8.082523345947266,9.530928611755373,-0.2852334976196289,-13.691250801086426,-5.323493957519531
qwen25_15b_base,qwen25_15b_base,11,soft,hard,gentle,signal,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,21,22,easy,hard,11.345891952514648,10.582443237304688,11.453547477722168,12.748384475708008,-1.4774150848388672,-3.643356323242188
qwen25_15b_base,qwen25_15b_base,12,strong,weak,powerful,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,28,31,light,dark,9.656061172485352,8.856163024902344,9.76895809173584,-0.4305887222290039,-14.257813453674316,-4.971061706542969
qwen25_15b_base,qwen25_15b_base,13,weak,strong,frail,path,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,0,0,small,big,14.195837020874023,12.48952293395996,14.129732131958008,8.287363052368164,-11.60677433013916,-7.404613971710205
qwen25_15b_base,qwen25_15b_base,14,old,new,aged,page,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,17,18,rich,poor,14.574623107910156,9.29080581665039,14.12637710571289,0.5799698829650879,-14.178646087646484,-5.46781063079834
qwen25_15b_base,qwen25_15b_base,15,new,old,fresh,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,9,10,hard,soft,10.033312797546388,8.323197364807129,10.257294654846191,-3.0345191955566406,-13.866294860839844,-2.508578300476074
qwen25_15b_base,qwen25_15b_base,16,clean,dirty,neat,case,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,3,3,cold,hot,11.770861625671388,11.655635833740234,11.539112091064451,-0.4231758117675781,-14.254215240478516,-2.175403594970703
qwen25_15b_base,qwen25_15b_base,17,dirty,clean,filthy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,20,21,dangerous,safe,12.38015079498291,10.20120620727539,12.23560905456543,8.577461242675781,-11.089092254638672,-9.465347290039062
qwen25_15b_base,qwen25_15b_base,18,rich,poor,wealthy,key,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,14,15,new,old,9.482012748718262,6.065448760986328,9.701824188232422,1.147817611694336,-14.01609992980957,-9.098468780517578
qwen25_15b_base,qwen25_15b_base,19,poor,rich,needy,word,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,24,26,clear,confusing,10.778328895568848,8.261961936950684,11.05996799468994,0.8167669773101807,-15.340776443481444,-7.895581245422363
qwen25_15b_base,qwen25_15b_base,20,safe,dangerous,secure,group,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,26,28,empty,full,9.238420486450195,7.740632057189941,9.090423583984377,-3.080317497253418,-16.61667251586914,-5.79572343826294
qwen25_15b_base,qwen25_15b_base,21,dangerous,safe,risky,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,18,19,poor,rich,10.432592391967772,7.039134979248047,10.789079666137695,-0.2059154510498047,-16.047048568725586,-8.801998138427734
qwen25_15b_base,qwen25_15b_base,22,easy,hard,simple,image,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,27,29,full,empty,7.907116889953613,7.976080894470215,8.023662567138672,-1.9707517623901367,-13.48409366607666,-3.5372610092163086
qwen25_15b_base,qwen25_15b_base,24,loud,quiet,noisy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,25,27,confusing,clear,7.715483665466309,6.685754776000977,7.572153091430664,2.7954835891723637,-11.740097999572754,-7.849826812744141
qwen25_15b_base,qwen25_15b_base,25,quiet,loud,silent,record,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,7,8,bright,dark,9.20207691192627,6.5422468185424805,9.311458587646484,-4.042135238647461,-15.134373664855955,-4.549991607666016
qwen25_15b_base,qwen25_15b_base,26,clear,confusing,plain,piece,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,1,1,large,small,12.33932113647461,10.289478302001951,12.359646797180176,-2.2757585048675537,-16.316194534301758,-3.75095796585083
qwen25_15b_base,qwen25_15b_base,27,confusing,clear,unclear,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,30,35,shallow,deep,9.021692276000977,7.093455314636231,9.094441413879396,1.8323159217834477,-12.662611961364746,-7.401472568511963
qwen25_15b_base,qwen25_15b_base,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,23,25,quiet,loud,9.040450096130373,5.542851448059082,8.755380630493164,3.207986354827881,-11.39606761932373,-9.061203002929688
qwen25_15b_base,qwen25_15b_base,29,full,empty,complete,view,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,16,17,dirty,clean,8.001910209655762,6.133519172668457,8.148582458496094,3.6580514907836914,-4.510370254516602,-2.034902572631836
qwen25_15b_base,qwen25_15b_base,31,light,dark,bright,object,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,15,16,clean,dirty,10.503399848937988,10.281180381774902,10.339159965515137,3.833989143371582,-10.33860969543457,-3.89141845703125
qwen25_15b_base,qwen25_15b_base,32,narrow,wide,thin,entry,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,19,20,safe,dangerous,11.2926025390625,9.902610778808594,11.393965721130373,2.711118698120117,-12.713764190673828,-5.52227258682251
qwen25_15b_base,qwen25_15b_base,35,shallow,deep,superficial,number,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,31,37,far,near,9.784741401672363,8.95218563079834,10.158273696899414,-1.0440526008605957,-12.486600875854492,-2.4903621673583984
qwen25_15b_base,qwen25_15b_base,37,far,near,distant,cell,blocks.3.hook_resid_pre,3,item_mismatched_clean,17,5,6,fast,slow,9.389680862426758,7.845461845397949,9.633103370666504,1.6108498573303225,-13.055704116821287,-6.821091651916504
qwen25_15b_base,qwen25_15b_base,0,small,big,tiny,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,19,20,safe,dangerous,10.089876174926758,6.494362831115723,10.30404567718506,2.265291213989258,-9.71581745147705,-5.486745834350586
qwen25_15b_base,qwen25_15b_base,1,large,small,big,unit,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,26,28,empty,full,10.515905380249023,8.669569969177246,10.283549308776855,-2.2454142570495605,-13.215627670288086,-2.300643920898437
qwen25_15b_base,qwen25_15b_base,2,hot,cold,warm,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,27,29,full,empty,7.092912673950195,4.594486236572266,6.884215354919434,1.3651695251464844,-13.09884262084961,-9.869525909423828
qwen25_15b_base,qwen25_15b_base,3,cold,hot,chilly,form,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,13,14,old,new,12.19146728515625,9.978981018066406,11.812416076660156,4.38499927520752,-12.15860652923584,-6.564624786376953
qwen25_15b_base,qwen25_15b_base,5,sad,happy,unhappy,shape,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,15,16,clean,dirty,8.76699161529541,7.745124816894531,8.745519638061523,-2.682550430297852,-17.197717666625977,-6.770042419433594
qwen25_15b_base,qwen25_15b_base,6,fast,slow,quick,step,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,31,37,far,near,8.877756118774414,8.393024444580078,8.814040184020996,-4.681880950927734,-16.913570404052734,-3.8386640548706055
qwen25_15b_base,qwen25_15b_base,7,slow,fast,sluggish,label,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,18,19,poor,rich,13.73853874206543,11.971363067626951,13.717226028442385,4.886758327484131,-13.086946487426758,-6.002341270446777
qwen25_15b_base,qwen25_15b_base,8,bright,dark,shiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,10,11,soft,hard,11.335858345031738,10.95973014831543,11.183833122253418,4.229728698730469,-11.703908920288086,-4.973907470703125
qwen25_15b_base,qwen25_15b_base,9,dark,bright,dim,code,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,0,0,small,big,7.456315994262695,7.039393424987793,7.098257064819336,4.117221355438232,-10.176015853881836,-7.253843784332275
qwen25_15b_base,qwen25_15b_base,10,hard,soft,tough,field,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,16,17,dirty,clean,9.448055267333984,8.082523345947266,9.530928611755373,0.7624692916870117,-13.614557266235352,-6.294503688812256
qwen25_15b_base,qwen25_15b_base,11,soft,hard,gentle,signal,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,24,26,clear,confusing,11.345891952514648,10.582443237304688,11.453547477722168,5.332011222839356,-9.402457237243652,-4.15202522277832
qwen25_15b_base,qwen25_15b_base,12,strong,weak,powerful,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,28,31,light,dark,9.656061172485352,8.856163024902344,9.76895809173584,-0.4305887222290039,-14.257813453674316,-4.971061706542969
qwen25_15b_base,qwen25_15b_base,13,weak,strong,frail,path,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,12,13,weak,strong,14.195837020874023,12.48952293395996,14.129732131958008,14.129732131958008,-1.387310028076172,-3.0275187492370605
qwen25_15b_base,qwen25_15b_base,14,old,new,aged,page,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,4,5,sad,happy,14.574623107910156,9.29080581665039,14.12637710571289,3.118067741394043,-12.051080703735352,-5.878343105316162
qwen25_15b_base,qwen25_15b_base,15,new,old,fresh,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,21,22,easy,hard,10.033312797546388,8.323197364807129,10.257294654846191,-1.5755066871643066,-15.089479446411133,-5.190775394439697
qwen25_15b_base,qwen25_15b_base,16,clean,dirty,neat,case,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,7,8,bright,dark,11.770861625671388,11.655635833740234,11.539112091064451,0.094339370727539,-14.884788513183594,-3.3234920501708984
qwen25_15b_base,qwen25_15b_base,17,dirty,clean,filthy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,9,10,hard,soft,12.38015079498291,10.20120620727539,12.23560905456543,4.132806777954102,-10.53347873687744,-4.465079307556152
qwen25_15b_base,qwen25_15b_base,18,rich,poor,wealthy,key,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,11,12,strong,weak,9.482012748718262,6.065448760986328,9.701824188232422,6.816728115081787,-8.699324607849121,-9.450603485107422
qwen25_15b_base,qwen25_15b_base,19,poor,rich,needy,word,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,8,9,dark,bright,10.778328895568848,8.261961936950684,11.05996799468994,5.7559356689453125,-12.512939453125,-10.006913185119627
qwen25_15b_base,qwen25_15b_base,20,safe,dangerous,secure,group,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,23,25,quiet,loud,9.238420486450195,7.740632057189941,9.090423583984377,1.8244762420654297,-12.81369400024414,-6.897537708282471
qwen25_15b_base,qwen25_15b_base,21,dangerous,safe,risky,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,5,6,fast,slow,10.432592391967772,7.039134979248047,10.789079666137695,3.7516465187072754,-12.968057632446287,-9.68056869506836
qwen25_15b_base,qwen25_15b_base,22,easy,hard,simple,image,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,6,7,slow,fast,7.907116889953613,7.976080894470215,8.023662567138672,-2.4050183296203613,-13.297489166259766,-2.916390419006348
qwen25_15b_base,qwen25_15b_base,24,loud,quiet,noisy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,2,2,hot,cold,7.715483665466309,6.685754776000977,7.572153091430664,4.635793209075928,-9.554370880126951,-7.504409313201904
qwen25_15b_base,qwen25_15b_base,25,quiet,loud,silent,record,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,17,18,rich,poor,9.20207691192627,6.5422468185424805,9.311458587646484,-3.156770706176758,-15.662725448608398,-5.963708400726318
qwen25_15b_base,qwen25_15b_base,26,clear,confusing,plain,piece,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,29,32,narrow,wide,12.33932113647461,10.289478302001951,12.359646797180176,-2.0386128425598145,-14.868494033813477,-2.540403366088867
qwen25_15b_base,qwen25_15b_base,27,confusing,clear,unclear,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,22,24,loud,quiet,9.021692276000977,7.093455314636231,9.094441413879396,2.673536777496338,-11.928953170776367,-7.509034633636475
qwen25_15b_base,qwen25_15b_base,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,30,35,shallow,deep,9.040450096130373,5.542851448059082,8.755380630493164,2.296081066131592,-12.211997032165527,-8.965227127075195
qwen25_15b_base,qwen25_15b_base,29,full,empty,complete,view,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,20,21,dangerous,safe,8.001910209655762,6.133519172668457,8.148582458496094,0.1810178756713867,-10.683060646057127,-4.730559349060059
qwen25_15b_base,qwen25_15b_base,31,light,dark,bright,object,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,1,1,large,small,10.503399848937988,10.281180381774902,10.339159965515137,-0.9062280654907228,-16.488805770874023,-5.301397800445557
qwen25_15b_base,qwen25_15b_base,32,narrow,wide,thin,entry,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,3,3,cold,hot,11.2926025390625,9.902610778808594,11.393965721130373,-1.8496198654174805,-14.445672988891602,-2.693442344665528
qwen25_15b_base,qwen25_15b_base,35,shallow,deep,superficial,number,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,14,15,new,old,9.784741401672363,8.95218563079834,10.158273696899414,0.5471611022949219,-13.936513900756836,-5.531489372253418
qwen25_15b_base,qwen25_15b_base,37,far,near,distant,cell,blocks.3.hook_resid_pre,3,item_mismatched_clean,18,25,27,confusing,clear,9.389680862426758,7.845461845397949,9.633103370666504,2.5633740425109863,-13.022342681884766,-7.740255355834961
qwen25_15b_base,qwen25_15b_base,0,small,big,tiny,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,19,14,15,new,old,10.089876174926758,6.494362831115723,10.30404567718506,2.39258337020874,-11.421263694763184,-7.319484233856201
qwen25_15b_base,qwen25_15b_base,1,large,small,big,unit,blocks.3.hook_resid_pre,3,item_mismatched_clean,19,28,31,light,dark,10.515905380249023,8.669569969177246,10.283549308776855,0.8924140930175781,-11.17570686340332,-3.3985509872436523
qwen25_15b_base,qwen25_15b_base,2,hot,cold,warm,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,19,6,7,slow,fast,7.092912673950195,4.594486236572266,6.884215354919434,1.558058261871338,-14.125597953796388,-11.089170455932615
qwen25_15b_base,qwen25_15b_base,3,cold,hot,chilly,form,blocks.3.hook_resid_pre,3,item_mismatched_clean,19,10,11,soft,hard,12.19146728515625,9.978981018066406,11.812416076660156,4.117325782775879,-11.704346656799316,-5.842691421508789
qwen25_15b_base,qwen25_15b_base,5,sad,happy,unhappy,shape,blocks.3.hook_resid_pre,3,item_mismatched_clean,19,9,10,hard,soft,8.76699161529541,7.745124816894531,8.745519638061523,4.860423564910889,-12.923589706420898,-10.038888931274414
qwen25_15b_base,qwen25_15b_base,6,fast,slow,quick,step,blocks.3.hook_resid_pre,3,item_mismatched_clean,19,1,1,large,small,8.877756118774414,8.393024444580078,8.814040184020996,-3.750024318695069,-16.563690185546875,-4.420642375946045
